assignment_id,hit_id,worker_id,condition,diversity,I am more creative than \% of humans (before),Increased use of AI computer programs in daily life makes you feel (before),How difficult was it to come up with uses for the last object?,Increased use of AI computer programs in daily life makes you feel (after),How many total objects encountered?,I am more creative than \% of humans (after),Hide Time,Page Load,Strategy for last object,Technical Issues?
23e774e9c07b3f5e994e1ff55874eb30464ee34862984b9a920bcc32c0814ecc,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,96613f700fb66e94b8cd69a1668519acc93623f05b79abd81cf5371df2041791,Coach,0.6100102913680889,20,More concerned than excited,Somewhat difficult,Equally excited and concerned,4,20,16.265,2024-09-08T14:09:54.176Z,Just thought what my mum use them for ,No
57f300c0d66c293381aa40365ed6271458c9f1dd79c5e7e0d13e94537747e994,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b1cb63b80ca88058992819ac38f74f01fe565c06b188f148835c430b93964bad,Absent,0.526602875840394,65,More concerned than excited,Somewhat difficult,More concerned than excited,4,65,0.801,2024-09-08T14:09:30.615Z,I just wrote down what popped into my head. ,"Nope, all good. "
e8743cd0eac169eaa44c11f1a76152bc22e24734c85b5f932c6f579355e88f4b,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,da314db562cf652fe30ea024741087ca8ebf349df79ea91caaf05f90165087ca,Generate,0.6272787628927594,90,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,91,12.867,2024-09-08T14:09:08.699Z,If i had it in my house on a rainy Sunday what fun things could i do with it.,No technical issues.
4fc8d0ccbe57b7cd80cdeffc8b58f8404f6303ff130c4c15e8a906b063d39181,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,4c151b33e860d03d46e0026c244306f6b3f78313469e7c72f4ba64e24ce693ab,Absent,0.6642658476844361,60,Equally excited and concerned,Very difficult,Equally excited and concerned,4,40,4.929,2024-09-08T14:09:38.320Z,"I didnt really have one, i just kept thinking of the original use and things similar to it or how you might use it in life. ",no
b8d4b7a5e4ae25e507cac2bd80054e3829748957f834cc284d66862de7870818,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,ab212f60fcfa28ee7b6bed7a52256228fb505421399a5bab51397d0c36249cf9,Absent,0.5727016345284648,75,More excited than concerned,Somewhat difficult,More excited than concerned,4,75,0.0,2024-09-08T14:10:14.520Z,just keep coming up with random ideas,no
f2b55c96c2afa8a455fbf3b5b13a68d72852b8743cf30307fafd38358ddd7ca9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,ab0b405fe471323a1f809cdf1c817af9edb56e8c71f8fe16090fa24b810586bc,Coach,,74,More excited than concerned,Somewhat difficult,More excited than concerned,4,53,0.0,2024-09-08T14:09:14.567Z,To think abstractly and simple to adjust existing structure to another object/use,no
0b6679dd30f1a237fbe77acc03e91b810855b7e41b7c8564139241685fed55d5,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0ecfc601c62813c3de8ebc74271104f0204f59575dc2487f6faf22ca240ad49c,Absent,0.0,42,More concerned than excited,Very difficult,More concerned than excited,5,36,0.0,2024-09-08T14:10:28.417Z,Wracking my brain!,"No, only my stupidity. I should have submitted each answer separately."
d5de992df888d8b3ee7c90215645045ab04f9bc8cb1b0e3cdb67037dc2979425,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,78700b1f3f5e688834201af40a924e943f09003fb2bfe52dd1f8fdaa367ba2c1,Coach,0.4904712247837908,39,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,3,43,0.0,2024-09-08T14:10:11.704Z,looked at object and tried to think of creative ideas!!,no
2f693e73e2adcf5fd03b254591bb2b9e933fa4502d1eb282d51ffc653c1264b6,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,91ba107a015aa1d61d75cbe2b7c0ce3fb04f1049f4df95c7be5c30223b269204,Absent,0.47115607347943,84,Equally excited and concerned,Very difficult,Equally excited and concerned,5,62,0.0,2024-09-08T14:10:38.765Z,waited to see what arrived in my mind,no
1e4c319bf6c3c7f076e0aa472a4f3212d48a14d9cf78df8fdf807255c5e3cfd8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6d566706eaac2bbb00d73933dfab6cd818f9fdd24dfd685801c9c88c04447b9a,Generate,0.7508143173068028,5,More excited than concerned,Somewhat difficult,More excited than concerned,5,6,0.0,2024-09-08T14:10:03.090Z,imagining how it would look,none
24284c6cbcf9bb6e83f5e9cd586c2fe8bc7b962f12f8fe83ebc0155fb68e9e99,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,47e83ed9189e076880934e6f8832e721aacad15ecd632eeaf0ef92db5861f0d4,Absent,0.6133487034111507,58,Equally excited and concerned,Somewhat difficult,More excited than concerned,4,53,0.0,2024-09-08T14:09:58.295Z,"Think of things based on the materials of the object, then think of silly things.",no :-)
7101f712131f28f8eeabbaa6a5ed96e5d439da37f843679353c5172fa0cd6ee8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,58606c4d65e7a6e2dca6400f8a4f7f6fa339ed335eb433c5df1b64dd390c48e5,Generate,0.6129703195955991,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,50,1.291,2024-09-08T14:09:44.945Z,Think about how I've used bottles and seen them used. Think about it as a glass container rather than a bottle. Think about the material it's made from. ,No
bcc8c661e8f84a7f0d35294e0ff4e5a1a13ef9e56ba2c1b0132b675fe0006b24,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,4f0774e85adc16446a8b044b3a0e0409b85b156f45d55eb7cd7223301314583a,Generate,0.562796537190463,61,More excited than concerned,Somewhat easy,More excited than concerned,4,60,14.519,2024-09-08T14:09:48.589Z,"Think of the potential tasks that are in the same category of the product and then if that does not work, think about other potential industries. ",No
6d6313d9d1f6a92db978192ffa31faf66911e7efbfd8746ce119b815d625ed18,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,1e6dd4300efb342208cc3b1356c09c20c456f44e10413ee03fead2ab868aaa02,Generate,0.6443889667344339,33,More excited than concerned,Somewhat easy,More excited than concerned,5,33,34.975,2024-09-08T14:10:43.660Z,Thinking about where I had seen tyres (apart from on road vehicles),No
5f96d0de168b4f54afebb2ac84c527129bb056bde11a279b01f6dfa86aa6cceb,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,3749bba9dbe2d3307a0a89305661dd049d59d48a407cfd88235ce5480285a080,Generate,0.4213557997457697,37,More concerned than excited,Somewhat difficult,Equally excited and concerned,4,18,0.0,2024-09-08T14:09:37.398Z,Used ideas I'd seen previously.,None.
0305b8988a4f267fa4d24b83632a85f81f9a5de3590831451e18a497d612ffd7,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7a037521a20ec7d72b7a20c44e8673b4e77f4e38c9e0055147ca354285db5167,Generate,0.5091305065464777,60,More concerned than excited,Somewhat difficult,More concerned than excited,3,10,0.0,2024-09-08T14:10:07.610Z,"Uses I've seen before with tyres, then some other ideas I'd make",no
c8699b431715286ccfe29526234215bea054e75f0d8d7e6baf99522318512fa6,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,99d6a33c0531b060271a42aa753819539a10a8d2faef21023b139a987dbd24e2,Coach,0.6023614643256798,27,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,22,0.0,2024-09-08T14:10:36.257Z,JUst deep thinkng,No
41f85f5f1f4f7e0d8dd27823703884cb696041f0ae34fa266719d431e2674cf3,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,693b67c9d4e93808f7271d6ce30c4f185bc3404e9c61da23e446624520d6d241,Coach,0.4769201324590987,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,3,29,3.604,2024-09-08T14:00:59.103Z,"just guessing things, no stategy or plans",only a little
9d4ed6f0fce8533a961096020d3a7be13d7b6de22c24d4fafd11fc43dc193ad6,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,c4319cd6106e2572c5f8c0f7b80d540f4e2105e0f63d011fb8e071c913ecfe22,Coach,0.7474408275367971,25,More concerned than excited,Somewhat difficult,More concerned than excited,4,20,0.0,2024-09-08T14:09:44.380Z,"trying to envisage the object in different ways (upside down, inside out, cut up, stuffed etc.)",no
dc9f3c6adfd3f4d7ac795287f8f0ec9b4df919c165054755ac6d7dd7ae70e8c1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7df45a153a50cfe0b73ba38c99e904e3934ad7bdedb9eb91cb6a756e35f2725d,Coach,0.4931985133355211,33,More concerned than excited,Somewhat difficult,More concerned than excited,4,33,5.855,2024-09-08T14:10:59.147Z,just what was obvious applications,no
b1b8013aba34b5f2611393123295cda08f8a544b067229d12b6d58118ab9d3e4,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0def66ff17b68f805e2b912f263117ae5cb05f4b8adffa3ab29ccb80a378446c,Absent,0.466937031100509,67,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,41,0.0,2024-09-08T14:11:02.958Z,imagining the object and other uses for it,none
41f8799b2154acf541d4346f872554973bec82e41133cd55f4ef30433ad35607,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6a585d680f5a77663ca4bc0d48cb0e0a1a79b18b787809c0aa7ed7dcd6c77446,Absent,0.6259906233282637,15,Equally excited and concerned,Very difficult,Equally excited and concerned,4,5,29.247,2024-09-08T14:11:59.089Z,"thinking of obscure, but real world applications",none
1ee3207b04dbf71bb522fc526017499b88d6069ae3dfacfb91b0c10048b20749,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,1feb90d0d88c087c138502d06249239b18b0029969a66726b51f72d3964e37ee,Coach,0.6235061099502222,65,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,60,0.0,2024-09-08T14:11:28.622Z,Using my imagination,No
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,Generate,0.485111426244692,70,Equally excited and concerned,Somewhat easy,Equally excited and concerned,3,85,54.065,2024-09-08T14:10:52.841Z,Just thinking up ideas.,No
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,Generate,0.5091244274807815,37,More concerned than excited,Somewhat easy,More concerned than excited,3,30,0.0,2024-09-08T14:11:29.963Z,I tried to apply my day to day activities and how I could use it,No
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,Coach,0.4424188978380028,20,More excited than concerned,Somewhat difficult,More excited than concerned,4,10,0.0,2024-09-08T14:10:34.267Z,"To think of alternative practical uses first, and then to think of artistic uses afterwards.",No.
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,Coach,0.5817793110018294,16,More concerned than excited,Very difficult,More concerned than excited,4,6,0.0,2024-09-08T14:11:13.340Z,Just use my thoughts that it might look good.,No.
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,Generate,0.57927320188852,25,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,25,0.0,2024-09-08T14:11:54.676Z,just thinking about different uses of each object and how each object could be used to solve common life problems,no
0a963c41beb2a15591c7f2806c4b9e4ff1841eaa781485a08a73735e99bf563b,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7b4882fdbc89a42e61b9ba9745465cb93e4419d936b7a4c9abbe9eaa4787de4e,Generate,0.5781575469849314,69,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,60,0.0,2024-09-08T14:11:14.199Z,"thought about the legs and how they could be used, the pockets, what if things were sewn etc",no
f3027c6d9823559c3231c6caff2af0dc9a93e8585cb9a48e760967c7bc3c374e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,d77c5d26d04514724b3656ec0308834ac43885ffb0a84ce00de2147705b12ce3,Absent,0.5160651237813815,20,More concerned than excited,Somewhat difficult,More concerned than excited,3,21,0.0,2024-09-08T14:11:39.452Z,Think of one unusual use and go from that one for more,No
4db9eb573056ff0298619b682a9c4be3ea145ba7bfdbf09a643004db7fee6de3,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,4444750758742aee52c1cf653c0f043cc2fce9d9560932ab723f002a3daada6f,Coach,0.5623767552425121,33,More excited than concerned,Somewhat difficult,More excited than concerned,4,34,0.0,2024-09-08T14:11:12.062Z,"I used some of the suggestions from the practice rounds, changing shape, using different parts etc along with uses I have actually used it for myself in the past",No
4afda421aa63ca15002d93f5faafd32c9558667ed0fbc3f802cb10de20a4d1f6,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,bd704bf4f08b6f7e0d965fa6eba4206155ec981834dce8a873b6b5287ca2c781,Generate,0.5229982577661108,73,More excited than concerned,Somewhat easy,More excited than concerned,5,79,11.244,2024-09-08T14:12:22.525Z,Same as all of the objects - look at the item as a whole and decide what else it can be used for.,No.
197613e22b6ed9fb79261d6151fde63a66084dabfb8bf051647250ebf8085d57,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,d33e2aa0d74f4febd2f7f6117eb1a3b5e613b4f6f153b5e64ec2df394d4d4a04,Coach,0.4727467101920006,82,Equally excited and concerned,Very easy,Equally excited and concerned,4,85,0.0,2024-09-08T14:12:21.921Z,Thinking of ways i could see it could be used. Some were realistic some not so much,no
869d456a4f061ebec2d4d640fb3acd1fc5fc41322fbb93315a6c04bcb44e94f3,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,28546684b4062d25a022211ed4fc0a973f34a88fb7e30f96a2de9baac2b2f5a4,Generate,0.5129959800146002,100,More excited than concerned,Very difficult,Equally excited and concerned,4,39,0.0,2024-09-08T14:12:30.595Z,just tried to think of random uses,no
5d72f47fbc90062c200f57b69e2f8f51ed70bf026f666d28c8ef99e5dd83d164,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,8476b58934a36214a8bd7465d09f991de24282dc0398f118990669ef41401baf,Generate,0.5472141556501384,16,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,32,0.0,2024-09-08T14:12:23.393Z,Used inspiration from the previous AI suggestions,No
fcf3d3b7c7269384081aa6ed75bf91ac9ec4a8c9f4bccea9c34fa7b6fd2b6d75,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,185503ca158ee88e3743289590456c241c73cd2c5cee4a62e7e400c53c8c218d,Coach,0.4772990870693702,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,50,0.0,2024-09-08T14:13:16.163Z,thinking,none
9b38b97448f36890ab9b13b213aaf7d54f8e79a9c8a1abdc1fd51bf60e52d06f,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,5494e103fec3d00dba152c4fb170079131fde122dce2726c56b50cd3dd3e5335,Coach,0.4888287928840344,85,More concerned than excited,Somewhat difficult,More concerned than excited,4,85,0.0,2024-09-08T14:13:08.660Z,Thinking about if my trainers where broke what could I do with them,no
743a09420ec82fc974efcf69cbb8b3fd82fba8778e4a8d905ddd279e12577072,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,438a2582ceeeeb867b64b122ad2084f451033f91d1b776e8ba4ab1b0d1bd15c8,Coach,0.5490582553912776,27,More concerned than excited,Somewhat difficult,More concerned than excited,4,30,0.0,2024-09-08T14:13:08.995Z,no strategy! thinking.,no
62a0a15747d29c8170d7307b1b8fd6c04340fb334da08693d33a7fb697a9dbf9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,3131f1e0caa3e80a350e19634a5c11f2c43fbfc2943f69dca32cfa5b1e5d7ea9,Absent,0.525545782167897,80,More concerned than excited,Very easy,More concerned than excited,3,80,5.894,2024-09-08T14:12:27.244Z,Cutting up the fabric and using it to make into useful or crafts items.,No!
20c7f028ac4906ae793b6d023ccaca0120eb27960a763fb93c7add750fbaa950,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e40e90d4c7e2ce93db3ce656a0864da9737465e88598fc0cb4f1d513b8757a,Coach,0.5373821973994035,100,More excited than concerned,Very difficult,More excited than concerned,4,50,0.0,2024-09-08T14:12:45.412Z,everyday items for ideas.,no
4d4cf4f2a9022d729d6341e4f121b5eeff82d5180826dd51282ef44ad98974b5,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6165fb4774699cc89b1435a565f8f09f183be7365cf36c8177cf3a8e3b569659,Generate,0.6134577049568744,89,More concerned than excited,Very difficult,More concerned than excited,4,42,0.0,2024-09-08T14:12:40.676Z,try to think what I would do,no
40e99e4d270fffd6d4bde0be754cedc3fc617e335d93f23808aefa20ad2cf804,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0ccdf3349271d63a29f01f1ec976e64282e0c3b757a3fc5fa5d6292316fe9488,Absent,0.643597834042408,63,Equally excited and concerned,Somewhat easy,Equally excited and concerned,5,67,0.0,2024-09-08T14:12:13.874Z,i didn't have a strategy. i just thought of things. although i did decide to try and include ants into the answers for each object,i couldn't play the snake game. possibly 'cos i didn't know how
29c6803a833e6272ad2e163b6879ec603db7e6f2d7714ff80db77c050b88df8d,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,493acf7b516a2e4e68a90205b924c94a0e23756bf72f09822bd0fda0fa168acc,Coach,0.5346943374345412,20,More concerned than excited,Somewhat difficult,More concerned than excited,3,15,0.0,2024-09-08T14:12:44.331Z,"I thought of alternative ways I could personally use the bottle. It was hard, as I could only come up with a few. ",No
40ccd8e926d2746ddad3d954d623493f77a1f32d2c9d5442844a09c78e821fa8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,96fd35192e90592a9bdec915aceefc48e1aa1d50b69b6571db3c4750d56fed06,Absent,0.5566847666009305,69,More concerned than excited,Somewhat difficult,More concerned than excited,4,69,0.0,2024-09-08T14:13:35.211Z,Just had a think - out there ideas,No
462f53229c0656725b0d448b5eea5cc508bdf2f40442d2b35649516e59516df9,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,264b2a6f51c2bcaad7977e4fbf1c8a7f91fdcee4b5c5cc35bd53b1494bc509b3,Coach,0.4768420536833593,49,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,3,40,203.831,2024-09-08T14:12:06.337Z,just think of something fun,no
bafb35348e47d7820083280eb0064babf4e1ee5e5fd9c79d6bb92a784da87109,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,9663b2acf32a288a0c9783cf6c63dc9c78278a3d3290cba89d70fea5eecf9479,Absent,0.6278131008998422,68,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,20,0.0,2024-09-08T14:13:27.919Z,PUZZLEMENT,NO
824fa78380b193d208a5ab071daea274c4933528ba6e617efd4cabd7a6b1d181,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,0341e6dc015507df03129ac2e3b9e5b07513069992e5766cf4b0195552e9928e,Absent,0.5236879561430408,65,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,4,65,0.0,2024-09-08T14:13:23.979Z,Imaging a use ,no
e8878753ec00d000f5f50cfe6aa987703d100c315d5b04894b0d3a83669cae9c,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,1e0d15bf30783f24893e5717e90752a571a493bf91d7e9465632599449538c72,Generate,0.5631063538377786,64,Equally excited and concerned,Somewhat easy,Equally excited and concerned,3,74,0.0,2024-09-08T14:13:50.758Z,no strategy just came up with daft ideas,no
38b4aadef2e0ca16f59f069b7c5df7c0794fd3308b5f9f3e73e37dcbfc89925e,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,40391315d177ff2455bd2aa7d5f81dbac201ea0235fc6904d243bc774a2ebced,Generate,0.4882009397671123,24,More concerned than excited,Somewhat difficult,More concerned than excited,4,15,0.0,2024-09-08T14:12:26.335Z,"I don't think I had a strategy, i just went with what I thought it could be used for.",
352ba8677e5678f44a88600d19ae2d86cd8797e99f935d819574fc93462b6f64,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,36e19c06ba9d4d30e3b52446e9e9b2ca3f65c23648a163916c5573fc78e386c8,Generate,0.5757882638515324,36,More excited than concerned,Very easy,Equally excited and concerned,3,45,103.66,2024-09-08T14:13:09.989Z,looking at what shape the object is,no
14321ec96afb48a6441eafff56782556f6af2d4e077f3abef443df49b337d545,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,9a2d003acc5c80c2b74bcf50169f0ce30f47d70384765113f3010fccbadf1991,Coach,0.4801050199968832,69,More excited than concerned,Somewhat difficult,More excited than concerned,4,28,0.0,2024-09-08T14:14:13.824Z,No strategy at all,No
70126033008fcfd057fc77e122fae55f4e7f44a7033d07276f59e3c541476bc0,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,3cfe45cf50d2599e2fe74b90b6e25601c3bb0f4ef63d2b5162c0178804cab003,Absent,0.5646451241750532,70,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,3,70,1.905,2024-09-08T14:12:03.444Z,I was just thinking about what fabric could be used for and see if it can work for the pants,no
42a70b07ffff50b9e4314c606c41dc340a14d6014af6f0a3cdab44dd2c79be84,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,f296704ae43eb9ede57ac2f37a1cc56777cc0ed5ba64c72acab907cf7a406160,Coach,0.4693025474136122,5,More concerned than excited,Very difficult,Equally excited and concerned,3,3,0.0,2024-09-08T14:14:08.857Z,Think hard,
a91176b755329fbf7d238dca342b9ddd9d09a6e18573f40f2ee45625c70a6ced,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,58410e32321addc115a74dd4d51d42e63f0eb6cdc18e2c7e34141dd76c28fd80,Coach,0.4139306849556965,54,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,5,56,0.0,2024-09-08T14:15:12.281Z,sit and think,no
3abf1582f2260aeb5d0a1c8649d093d8403a1b53f64afe5faccd8956c892ddb0,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,4d5930bf758be533aa684e9261e8165ce6e470d8fa937cb7cd3d5a22bad4759a,Coach,0.5191735508426965,30,More concerned than excited,Very difficult,More concerned than excited,5,6,3.379,2024-09-08T14:13:36.494Z,I tried to think what exciting things can be done using any parts of them.,No
8df8313d2a27a8ec326048da5575e5bb98094dd1cb9f1cf9c24cafb28cf25271,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,fa5805b704e7c423cd78b6fcf50b87d108841096d7cf5fac459b4b4430278274,Absent,0.5547219255729897,60,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,60,0.0,2024-09-08T14:13:06.211Z,using my memories of school and other experiences to find unconventional uses.,No
af4c68e5bf114abf2adb5bea9b9e9c9d39f9b8323fea03b3d373aefa4b70ebae,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,d56b7bb9609e3cac58211d301b94eba1e663224d8602e179cac0ebc167c74341,Coach,0.6423357124489306,50,More excited than concerned,Somewhat difficult,More excited than concerned,4,51,0.0,2024-09-08T14:14:36.547Z,Brainstorming  ,none
d5657d1bfdd48691e6cd1de71fc3a779c0405e8effd176105bb2cbb6bbe7db04,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b548b0d90f0929e9021d156ddfb5534e98077a84ce50ad28b24407a5e73e350f,Absent,0.6713917423433506,58,More concerned than excited,Very easy,More concerned than excited,4,64,0.76,2024-09-08T14:06:44.845Z,"Think quick, allow spontaneous solutions to come out",no all good
830f84f5be14323f0e9cfe0679d10dac8c7d83ddaa8e16fca0d85c6b7ecfd5a5,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,b06c83e9de5ece75d4bb1798db4c810459cc2dc944f5b41babaeb1481f5cd511,Absent,0.6364024628684919,66,More concerned than excited,Somewhat difficult,More concerned than excited,4,66,0.0,2024-09-08T14:14:31.456Z,look around the room to see what I could relate it to,
f54b76151d4f3dd6fac6f5efb52963da988f8b227c9a6514dab021f84a895fe5,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7d39b91dcb5e8e93c9ca22435dfc94136b1b07a6ee90f50346f3391f82f5d017,Coach,0.4352261296749752,77,Equally excited and concerned,Somewhat easy,Equally excited and concerned,5,70,0.0,2024-09-08T14:14:07.151Z,experiences,no
d5b9e250ef2f507de023d2e21031ec6c9c2235b0a0d348b87a1c6fdf00c23c9b,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,facb991b348d8d033c27f4ec5445edc374a73c62711ec48291b1fb0ea0f207aa,Generate,0.5453193442805826,45,More concerned than excited,Very difficult,More excited than concerned,4,30,0.0,2024-09-08T14:14:46.909Z,NO STRATEGY,NONE
f0ceb45cb93f30bb315953984b11fc56aaad588b3ffa0104f9261525d044bb0b,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,57bcac106c0b4a47bf280e5b32a1745be005a50ae60d619c46158e4a30e55aff,Generate,0.6202955339745815,84,Equally excited and concerned,Somewhat difficult,More excited than concerned,4,26,0.0,2024-09-08T14:14:47.108Z,edit and think of other uses for trainers,no
30cd19d88b657a8e274cdc71bb211bc69f7b9b7f84abaf57413485765fe5d351,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,4c42cc1738826c892af16f4cb28864714a527e088c56e9c504fcd71a5cf71e2c,Absent,0.6084316661629026,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,4,51,0.0,2024-09-08T14:13:46.019Z,imagine problems that could be fixed by something that shape or size,no
95a5395f84833c3db1f2886afc95029cb8ac7881931b49e38b0c51dde4d51d8d,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,7d2aed51f985c108581166b5d0bbf0d8221b49716e037b763c0c1e1148c51fca,Generate,0.4549656761571553,54,More concerned than excited,Somewhat easy,More concerned than excited,4,58,0.0,2024-09-08T14:13:58.818Z,I thought about what I actually would make with the trousers,no
