assignment_id,hit_id,worker_id,start_time,condition,phase,item_order,item_name,response,response_order,originality
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,1,Table,A bed for extra guests,2,1.7
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,1,Table,A shield if you're house is under attack,3,3.5
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,1,Table,A den by adding curtains around,4,3.5
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,1,Table,Rain cover if outside,5,3.0
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,2,Bottle,Crystal storage,0,2.2
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,2,Bottle,String storange,1,2.0
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,2,Bottle,paper clip storage,2,2.5
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,2,Bottle,Broken bead storage,3,2.7
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,2,Bottle,Use as a vase,4,2.0
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,2,Bottle,money bank,5,2.2
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,3,Tire,Chair,0,2.5
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,3,Tire,Build up for kids play area,1,3.0
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Practice,3,Tire,secret storeage,2,3.0
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Test,4,Pants,Cut into shorts,0,2.0
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Test,4,Pants,Cut into a mini skirt,1,2.0
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Test,4,Pants,Cut legs off and use as arm cuffs,2,2.5
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Test,4,Pants,Cut legs off and use as sleeves for a homemade top,3,2.8
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Test,4,Pants,Cut up and change into a top,4,2.5
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Test,4,Pants,Make into a bag,5,2.5
92b53833f233120abb1f241ec4042368173b1d626c9c362201b939146e9dd0f1,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,6416f72090ae0610e193675f3a047e4eee8f3ec93ba2048955ceb071585811f6,2024-09-08T14:11:10.120Z,Generate,Test,4,Pants,Use as a head rest by folding,6,2.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,1,Table,turn upside down and use as a boat,0,3.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,1,Table,throw a sheet over it and use as a den,1,2.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,1,Table,use as an ironing board,2,1.7
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,1,Table,use as a wallpaper table,3,3.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,1,Table,use as a massage bed,4,3.0
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,2,Pants,Tie to a flag pole and use as a windsock,0,3.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,2,Pants,Fill with straw and use as a scarecrow,1,3.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,2,Pants,Cut into pieces and use as rags for decorating,2,2.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,2,Pants,Use in a compost bin,3,3.0
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,3,Shoe,Hand over a tree branch as a scarecrow,0,3.0
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,3,Shoe,Use as a plantpot,1,3.0
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Practice,3,Shoe,Use to make a foot picture,2,2.5
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Test,4,Bottle,fill with lights and use as decorative lighting,0,2.7
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Test,4,Bottle,hang up and fill with water for a musical instrument,1,3.2
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Test,4,Bottle,Cover with plaster and shells and use as a candle holder,2,3.2
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Test,4,Bottle,use as a vase,3,2.0
417afeef32322480f4ec9a1c4e50b2711b607df9ffea208d26f059f8986511b8,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,604c5692bf26088bf81140712a09ebab78099fdd2039ffa0ee0b049daba02d3f,2024-09-08T14:11:54.032Z,Generate,Test,4,Bottle,stack up to make a pretty wall,4,3.2
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,1,Bottle,"candle holder, flower vase, garden decoration, rolling pin",0,2.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,1,Bottle,candle holder,1,2.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,1,Bottle,flower vase,2,2.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,1,Bottle,rolling pin,3,3.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,1,Bottle,garden decoration,4,2.7
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,1,Bottle,blunt weapon,5,2.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,2,Shoe,fly swat,0,3.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,2,Shoe,paint pattern maker,1,3.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,2,Shoe,door wedge,2,3.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,2,Shoe,plant pot,3,3.8
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,3,Table,lighting frame,0,3.5
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Practice,3,Table,floor panel,1,2.5
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Test,4,Pants,suspended plant hanger,0,3.5
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Test,4,Pants,binding material,1,2.5
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Test,4,Pants,paint splatter maker,2,3.0
55d899a5add353ccf9caa08760cbc1e3ccff99111ac2252dccba13399a441bca,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,60e0d9a153aac031a96b23963b4ff65a10e4873a03252ec283f3333649ce9f4c,2024-09-08T14:11:52.847Z,Coach,Test,4,Pants,cushion filler,3,3.2
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,2024-09-08T14:12:15.015Z,Coach,Practice,1,Bottle,Turn upside down fill with water stick it in plantpot to water plant,0,2.0
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,2024-09-08T14:12:15.015Z,Coach,Practice,2,Tire,planter,0,3.0
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,2024-09-08T14:12:15.015Z,Coach,Practice,2,Tire,take the rim off make a dog or cat bed,1,3.5
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,2024-09-08T14:12:15.015Z,Coach,Practice,3,Shoe,cut toe off make a sandel,0,2.0
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,2024-09-08T14:12:15.015Z,Coach,Practice,3,Shoe,dog toy,1,2.8
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,2024-09-08T14:12:15.015Z,Coach,Test,4,Pants,tie bottom up fill with soil grow plants in them,0,3.5
def6fe25d62f047e6a55f418a0490e8048b603279ea5fbf47c4fce81797fe449,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,2cbbdc056e2c347f879e4e2f57434b10cde1bedb8424ceb9155f8f24f32ee8fc,2024-09-08T14:12:15.015Z,Coach,Test,4,Pants,chop legs make make into bag,1,2.5
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,1,Table,swimming exercise board,0,4.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,1,Table,painting canva,1,2.5
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,1,Table,turn the table upside down and use the legs as hungers ,2,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,1,Table,chair,3,1.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,2,Bottle,make it a musical instrument,0,3.2
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,2,Bottle,create a lamp,1,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,2,Bottle,store leftover liquid food,2,2.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,2,Bottle,store flowers,3,2.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,2,Bottle,save importanmt documents,4,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,use it ba s a cloth to clean,0,2.5
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,use it as a blanket to sit on the grass,1,2.5
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,use it as an apron,2,2.5
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,create a wallart piece,3,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,use it to create new cloths,4,2.5
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,use it as a pet toy,5,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,"hang it on the wall and use the pockets as storage, add safety pins to hang more stuff",6,3.2
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Practice,3,Pants,make it a head covering,7,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Test,4,Shoe,bottle opener,0,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Test,4,Shoe,storage e.g. socks,1,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Test,4,Shoe,gloves,2,3.0
e266fa11d41ea03e987f149645ec0a37f0dbd6b7d0c8c229b47fb4749627beea,10feaf72884706c0c4f280b3efedd11e4a11475ff2ddfe0570fbcca548c482a2,67bae32e7937fe66381a2e794d07619e8f2a71853a0ed9adb240456660c3ab28,2024-09-08T14:12:32.388Z,Generate,Test,4,Shoe,hang laces over the neck and use it as storage to have food to nibble whiloe walking,3,4.0
